driver_id,driver_name,join_date,rating,total_rides,earnings
583,Aarush Kara,5/15/2023,4.93,453,1378.63
584,Samar Agrawal,7/22/2023,3.48,294,759.61
585,Saksham Borde,1/13/2023,3.88,392,4454.97
586,Tejas Kapur,4/13/2023,4.73,97,3747.95
587,Vedika Loke,11/19/2022,4.49,214,3903.53
588,Riya Thaker,7/11/2023,3.65,387,4596.04
589,Vedika Dubey,6/28/2023,3.34,462,4131.43
590,Farhan Kapoor,12/19/2022,4.35,470,1882.6
591,Tara Kanda,2/15/2023,4,357,585.81
592,Ehsaan Sridhar,12/10/2022,4.42,354,2159.9
593,Miraan Rajagopalan,11/26/2022,4.95,192,706.1
594,Raunak Krishnamurthy,9/20/2022,3.36,222,2465.66
595,Damini Chokshi,4/11/2023,3.38,268,1926.36
596,Eva Ramachandran,12/24/2022,3.85,116,4884.48
597,Biju Magar,2/2/2023,4.23,127,2993.3
598,Pihu Desai,2/13/2023,4.63,51,734.47
599,Kavya Gopal,6/6/2023,3.25,144,3571.93
600,Shalv Yadav,10/3/2022,3.2,450,3539.65
601,Shanaya Mall,2/5/2023,3.21,192,4872.02
602,Rohan Thakkar,7/28/2023,4.09,338,2779.47
603,Faiyaz Loyal,4/12/2023,4.52,429,2429.85
604,Anahi Bose,4/15/2023,3.55,425,4749.47
605,Ritvik Gandhi,12/17/2022,3.08,337,596.06
606,Dhruv Borde,10/16/2022,4.53,371,3901.5
607,Ela Shukla,2/27/2023,4.25,234,872.01
608,Nakul Sachdeva,8/30/2022,3.67,265,4789.12
609,Amani Sha,5/1/2023,4.71,340,2612.36
610,Tara Kar,11/21/2022,4.75,134,3919.4
611,Advik Kamdar,4/8/2023,4.16,58,4259.21
612,Dharmajan Joshi,9/11/2022,3.15,187,4967.9
613,Sara Uppal,2/19/2023,3.27,373,3270.36
614,Anya Ahuja,10/9/2022,3.98,434,514.55
615,Shalv Mandal,6/30/2023,3.5,51,3637.04
616,Advik Karnik,5/22/2023,4.61,421,4253.89
617,Kiaan Sabharwal,3/28/2023,4.57,208,4339.3
618,Ela Varkey,4/17/2023,4.79,242,2656.99
619,Rhea Chacko,6/20/2023,3.36,51,764.1
620,Anvi Koshy,1/26/2023,4.89,268,1535.89
621,Armaan Gandhi,1/3/2023,4.94,425,4240.39
622,Sahil Grewal,10/22/2022,4.24,383,1409.3
623,Rohan Rana,5/21/2023,3.43,156,3720.66
624,Vaibhav Wadhwa,7/15/2023,4.46,78,685.13
625,Anay Kohli,2/1/2023,3.8,205,2224.34
626,Alia Borde,12/16/2022,3.88,165,3746.09
627,Samarth Dugar,9/8/2022,3.16,441,4095.56
628,Arnav Bahri,9/29/2022,3.49,252,3347.82
629,Mishti Chhabra,7/21/2023,3.11,162,2001.34
630,Faiyaz Chauhan,1/25/2023,3.52,134,2936.74
631,Umang Sarkar,7/5/2023,4.13,479,2144.28
632,Sana Kala,1/22/2023,4.91,76,3555.86
633,Zeeshan De,3/2/2023,4.34,426,1291.59
634,Aaina Tara,6/26/2023,3.3,63,1230.16
635,Oorja Kalla,12/23/2022,4.46,203,3180.88
636,Kabir Korpal,1/16/2023,4.83,418,769.49
637,Saira Loke,3/12/2023,4.94,194,3592.66
638,Ivana Khurana,9/28/2022,3.69,298,834.48
639,Rati Goswami,6/3/2023,3.23,375,2762.28
640,Dharmajan Balakrishnan,4/16/2023,4.86,74,2558.24
641,Shamik Balakrishnan,7/9/2023,3.21,174,685.4
642,Aarna Dube,10/1/2022,3.88,420,3606.41
643,Biju Shah,9/5/2022,3.21,365,4374.22
644,Hrishita Ramachandran,4/16/2023,4.85,267,1066.04
645,Khushi Dani,8/25/2022,4.19,476,3099.45
646,Kiaan Tailor,1/17/2023,3.99,260,3647.26
647,Aniruddh Bhavsar,7/5/2023,4.58,365,915.87
648,Tara Ganesh,7/1/2023,3.11,453,1169.49
649,Ehsaan Goda,1/26/2023,4.87,191,506.28
650,Dishani Sengupta,2/13/2023,4.79,137,3320.7
651,Rasha Desai,12/31/2022,3.9,88,2734.78
652,Tanya Tripathi,6/1/2023,3.66,179,2591.13
653,Ayesha Bhatia,5/26/2023,3.45,274,1464.81
654,Umang Jaggi,3/19/2023,4.04,498,3079.58
655,Lakshay Verma,6/7/2023,3.52,450,3987.07
656,Yuvraj  Kaul,7/20/2023,3.36,292,4760.47
657,Jayan Bajwa,3/3/2023,4.75,53,4749.43
658,Kimaya Sami,11/26/2022,4.07,362,4755.81
659,Shaan Chander,9/24/2022,3.75,171,4687.51
660,Emir Rattan,4/11/2023,4.37,376,1361.6
661,Taran Borra,2/18/2023,3.07,379,1139.3
662,Nitya Kalita,4/18/2023,4.27,162,1505.18
663,Aniruddh Tripathi,7/31/2023,4.64,203,1060.35
664,Anaya Baral,6/7/2023,4.47,226,1345.38
665,Hiran Handa,7/14/2023,4.78,61,3886.17
666,Tushar Bir,7/8/2023,4.45,269,3449.68
667,Aarush Madan,9/25/2022,4.83,223,3389.22
668,Vidur Sarna,8/28/2022,3.04,87,1143.07
669,Riya Khare,2/18/2023,3.57,441,1616.75
670,Priyansh Devi,5/31/2023,4.34,157,4209.04
671,Hridaan Singhal,5/28/2023,4.14,73,4196.24
672,Ivana Sharma,5/4/2023,4.42,458,769.76
673,Dhruv Dora,8/29/2022,4.24,500,4014.17
674,Jivin Deol,3/21/2023,4.84,299,4041.87
675,Taran Sachdev,6/3/2023,4.31,405,1545.17
676,Indranil Devan,5/8/2023,4.24,243,3172.14
677,Nirvaan Jha,11/23/2022,3.32,71,3353.92
678,Bhavin Wadhwa,12/16/2022,3.5,185,2016.59
679,Khushi Chander,4/18/2023,4.83,426,4453.35
680,Eshani Halder,4/21/2023,4.86,183,2068.68
681,Mishti Ramanathan,11/3/2022,4.72,189,1180.1
682,Madhup Solanki,3/11/2023,4.62,75,3009.59
683,Kiara Chawla,12/3/2022,4.27,360,1362.28
684,Kavya Gade,6/10/2023,4.81,480,3597.45
685,Anaya Savant,2/9/2023,3.46,311,4550.16
686,Aaryahi Tella,8/19/2022,4.87,326,1361.14
687,Farhan Mallick,9/16/2022,3.17,289,3493.39
688,Sumer Ravi,11/20/2022,4.12,287,3182.35
689,Keya Bhalla,1/16/2023,4.07,200,4892.81
690,Neysa Gade,12/7/2022,3.31,306,1989.81
691,Lavanya Goda,1/25/2023,4.46,494,2554.33
692,Lavanya Batta,5/29/2023,3.41,447,924.7
693,Nitya Manne,10/17/2022,4.64,368,502.04
694,Anya Sule,7/24/2023,4.69,295,1790.5
695,Eshani Butala,11/14/2022,4.97,86,801.72
696,Darshit Venkatesh,5/18/2023,3.46,266,638.06
697,Emir Gera,3/6/2023,3.25,171,3017.39
698,Chirag Gill,7/27/2023,3.82,424,2635.19
699,Abram Varghese,8/23/2022,3.94,75,1979.02
700,Samarth Khanna,3/26/2023,4.67,260,3658.72
701,Zain Bhatt,12/4/2022,3.82,207,4782.68
702,Nehmat Ben,4/21/2023,4.48,295,4502.85
703,Kiaan Keer,4/28/2023,3.1,92,1413.78
704,Hiran Buch,2/27/2023,3.42,456,3696.14
705,Gatik Solanki,1/28/2023,3.6,204,3775.5
706,Renee Seshadri,5/23/2023,3.87,294,1295.69
707,Shlok Babu,8/2/2023,3.68,488,4198.46
708,Biju Subramaniam,6/21/2023,3.24,230,1972.47
709,Jiya Som,3/2/2023,4.5,82,3293.95
710,Jayesh Sinha,7/10/2023,3.62,129,4516.78
711,Ritvik Issac,5/26/2023,4.82,351,1389.89
712,Taran Dara,3/4/2023,3.97,422,4263.97
713,Nitara Raju,8/23/2022,4.25,275,799.76
714,Saanvi Mander,11/26/2022,3.88,84,1944.86
715,Devansh Kala,3/8/2023,4.85,331,4128.81
716,Aaryahi Dugar,12/13/2022,3.89,111,3806.62
717,Anay Talwar,12/26/2022,4.73,402,4112.4
718,Vardaniya Saraf,3/15/2023,3.18,165,1538.71
719,Romil Shere,6/11/2023,4.03,299,4973.06
720,Jayesh Chacko,3/26/2023,4.09,332,2643.56
721,Krish Lad,9/18/2022,3.68,203,1585.61
722,Kaira Sunder,11/19/2022,3.44,417,4242.06
723,Amira Ram,9/6/2022,3.53,266,1969.38
724,Navya Das,6/25/2023,3.43,313,1166.45
725,Lakshit Kakar,7/29/2023,4.98,352,4595.49
726,Mahika Ratta,3/29/2023,4.23,165,4678.93
727,Lakshay Deol,2/8/2023,4.92,82,4841.11
728,Aarav Dixit,8/6/2023,3.62,316,2146.68
729,Dishani Samra,1/19/2023,4.03,366,3565.89
730,Miraya Jha,9/12/2022,4.21,61,1997.13
731,Umang Rajan,7/3/2023,3.17,457,2376.13
732,Aaina Contractor,5/24/2023,4.78,322,4798.18
733,Zara Krish,6/15/2023,4.19,287,3684.03
734,Mahika Butala,4/17/2023,3.06,57,4192.11
735,Jayesh Reddy,12/22/2022,4.34,273,3310.18
736,Tejas Chana,1/30/2023,3.28,479,3880.74
737,Jivin Sen,5/2/2023,3.37,239,721.17
738,Kashvi Swaminathan,11/21/2022,3.83,279,518.84
739,Lagan Garg,5/11/2023,4.51,266,4668.22
740,Alia Kala,3/24/2023,3.96,175,4675.55
741,Tiya Goel,10/2/2022,4.97,383,1337.83
742,Navya Dass,12/1/2022,4.76,350,2688.25
743,Dhruv Talwar,8/1/2023,3.84,198,2030.06
744,Mahika Din,5/28/2023,3.79,99,2096.24
745,Darshit Kumar,9/18/2022,3.81,298,4124.57
746,Shamik Edwin,9/1/2022,4.17,394,3933.26
747,Vanya Gopal,9/4/2022,3.16,62,4631.41
748,Stuvan Chandran,11/27/2022,3.47,237,1209.41
749,Shlok Andra,12/8/2022,3.94,52,3315.19
750,Kashvi Shere,4/7/2023,4.1,199,4228.81
751,Jayant Saraf,7/17/2023,3.59,408,3951.34
752,Mannat Bava,1/10/2023,3.5,115,573.26
753,Ritvik Suresh,7/24/2023,3.44,411,3022.17
754,Urvi Ahluwalia,10/18/2022,3.42,493,3397.46
755,Romil Sha,5/11/2023,3.7,500,2880.29
756,Indranil Salvi,2/10/2023,3.22,485,2346.4
757,Shray Chhabra,5/7/2023,3.36,262,3434.26
758,Nakul Thakkar,11/12/2022,3.06,278,595.47
759,Hridaan Baria,6/12/2023,3.31,421,4398.61
760,Jayant Barad,8/23/2022,4.21,75,3640.96
761,Ela Sachdev,11/29/2022,4.7,117,597.28
762,Jhanvi Sengupta,9/8/2022,3.59,265,509.39
763,Kanav Dora,7/26/2023,3.89,406,3853.08
764,Manikya Gade,10/21/2022,4.68,322,656.4
765,Chirag Keer,6/7/2023,3.78,114,3490.79
766,Saira Rama,1/18/2023,3.95,309,3468.22
767,Vanya Walla,2/20/2023,5,140,1727.58
768,Tara Bassi,8/19/2022,4.24,233,3648.94
769,Advik Kadakia,4/10/2023,4.33,333,3595.29
770,Baiju Baral,9/17/2022,3.97,266,1148.9
771,Divit Dora,4/6/2023,4.43,498,3884.26
772,Kaira Shan,4/5/2023,3.26,447,4083.49
773,Lagan Sarin,10/24/2022,3.02,373,4665.03
774,Nishith Gour,9/10/2022,3.42,361,554.19
775,Stuvan Sarna,11/19/2022,4.11,371,3908.8
776,Pari Barad,3/12/2023,4.31,220,3097.21
777,Zeeshan Andra,11/11/2022,4.05,485,1234.28
778,Kavya Chakraborty,9/21/2022,3.2,360,4695.2
779,Kaira Kari,3/10/2023,3.61,379,4857.73
780,Samaira Sundaram,7/14/2023,3.85,87,3846.4
781,Badal Roy,7/30/2023,3.57,346,2926.39
782,Pranay Dubey,7/14/2023,4.44,192,3408.99
783,Anaya Kota,12/13/2022,4,245,4250.16
784,Rohan Sodhi,3/24/2023,4.58,315,1066.31
785,Kabir Hari,1/13/2023,3.34,349,1205.88
786,Krish Devan,4/25/2023,4.37,303,4227.23
787,Yuvaan Ratta,5/6/2023,3.17,58,709.8
788,Mannat Bhatia,2/13/2023,5,436,3672.33
789,Anahi Iyengar,10/12/2022,4.67,180,2564.99
790,Zaina Chowdhury,10/16/2022,3.2,262,2366.82
791,Mahika Saran,1/11/2023,3.84,317,1451.41
792,Mahika Ganesh,1/10/2023,4.84,200,2242.21
793,Madhup Mangat,7/28/2023,3.28,67,2463.81
794,Advik Dhingra,5/23/2023,4.19,161,802.84
795,Kavya Sanghvi,11/27/2022,3.24,163,4411.18
796,Bhamini Sood,2/18/2023,4.08,451,2159.6
797,Yakshit Ramanathan,7/28/2023,3.04,452,3671.72
798,Khushi Wali,10/8/2022,3.66,475,3040.68
799,Adah Ranganathan,4/6/2023,4.26,63,1111.36
800,Taimur Walla,4/18/2023,4.45,92,2360.26
801,Himmat Suri,3/17/2023,3.71,79,514.13
802,Chirag Jha,5/5/2023,4.88,390,2608.51
803,Kiaan Konda,1/15/2023,4.53,332,870.71
804,Jayan Sangha,9/19/2022,3.3,67,4371.75
805,Ehsaan Kapoor,5/22/2023,3.46,174,4787.97
806,Kabir Madan,9/22/2022,4.45,384,2092.85
807,Saira Ranganathan,8/19/2022,3.32,421,4080.51
808,Divit Rajagopal,8/25/2022,4.3,449,838
809,Ishaan Bajwa,6/18/2023,3.1,198,1292.47
810,Gatik Sastry,11/28/2022,3.11,116,4777.99
811,Keya Bora,9/12/2022,4.45,178,615.8
812,Akarsh Batta,11/8/2022,4.86,381,1327.25
813,Farhan Varghese,9/8/2022,4.02,168,3588.22
814,Neelofar Karpe,3/18/2023,3.89,376,2415.84
815,Keya Baria,12/12/2022,3.53,196,4325.16
816,Ryan Chokshi,1/24/2023,4.23,281,2679.36
817,Dharmajan Dara,2/22/2023,4.85,66,2081.47
818,Alisha Jha,5/5/2023,4.35,173,4290.86
819,Vihaan Mane,8/27/2022,4.86,449,832.94
820,Faiyaz Halder,10/12/2022,4.15,441,3966.73
821,Shray Bose,1/27/2023,4.03,181,3138.76
822,Shayak Sood,11/17/2022,3.6,154,2653.54
823,Ojas D’Alia,10/2/2022,4.67,405,2625.47
824,Amani Bhargava,9/3/2022,3.68,350,1536.86
825,Dhanuk Rama,7/22/2023,4.56,167,1153.65
826,Ryan Iyengar,5/23/2023,3.29,189,3380.52
827,Alia Singh,9/12/2022,3.68,263,3396.63
828,Farhan Master,7/4/2023,4.2,163,4880.4
829,Aradhya Bahri,9/14/2022,3.22,347,4409.72
830,Shalv Sood,11/9/2022,4.21,358,2889.89
831,Mannat Kamdar,4/24/2023,4.15,218,4871.22
832,Rati Yogi,3/4/2023,3.12,486,2050.81
833,Mahika Bhat,1/10/2023,3.32,243,1923.38
834,Lagan Dutta,2/15/2023,4.75,197,4079.66
835,Gatik Iyengar,11/10/2022,4.69,236,1928.72
836,Onkar Sanghvi,7/13/2023,4.39,448,3367.51
837,Yakshit Kalita,6/20/2023,3.61,116,3620.24
838,Dhanush Char,7/15/2023,3.55,433,1625.04
839,Navya Atwal,3/3/2023,4.11,447,2869.23
840,Riaan Savant,2/1/2023,3.32,124,1621.7
841,Alisha Chacko,2/13/2023,3.1,396,4974
842,Kismat Chandra,8/18/2022,4.2,271,2443.58
843,Armaan Bahri,10/9/2022,3.92,58,4877.94
844,Ivan Chokshi,12/24/2022,4.58,328,2703.89
845,Suhana Yadav,12/15/2022,3.75,361,927.82
846,Lagan Mand,7/22/2023,3.67,308,2915.18
847,Ira Soni,7/19/2023,4.82,395,3711.47
848,Mannat Batra,8/9/2023,3.07,486,2058.33
849,Rohan Saraf,11/16/2022,3.68,114,664.14
850,Pranay Madan,5/10/2023,4.85,455,2848.18
851,Dharmajan Thaker,4/10/2023,3.6,224,3916.16
852,Onkar Jayaraman,6/24/2023,3.65,55,4103.37
853,Nirvaan Chatterjee,6/22/2023,4.85,421,3076.76
854,Aarush Khalsa,5/13/2023,4.04,81,3096.5
855,Bhavin Mani,2/22/2023,3.77,292,3917.13
856,Indranil Choudhry,3/31/2023,3.37,102,2744.24
857,Reyansh Agate,3/14/2023,3.23,413,2280.01
858,Yuvraj  Subramaniam,6/28/2023,3.4,348,3672.03
859,Advika Khatri,1/3/2023,3.13,138,1092.4
860,Baiju Uppal,4/26/2023,4.77,395,2879.66
861,Nakul Shroff,6/18/2023,3.44,212,1187.11
862,Devansh Bir,5/8/2023,3.56,107,1194.91
863,Jivika Char,1/6/2023,4.27,250,755.45
864,Yuvaan Bhalla,11/14/2022,3.93,416,1839.86
865,Armaan Sachdev,7/31/2023,3.56,447,2188.48
866,Ranbir Jaggi,12/10/2022,3.44,120,4070.26
867,Saanvi Khatri,4/13/2023,3.99,409,3627.22
868,Mamooty Date,1/28/2023,3.97,426,3955.45
869,Keya Cherian,10/12/2022,3.05,292,677.84
870,Shaan Devan,10/10/2022,3.71,256,526.42
871,Renee Yadav,10/25/2022,4.37,97,2725.84
872,Damini Balay,3/28/2023,3.77,456,4045.03
873,Kabir Bhalla,9/9/2022,4.12,432,4308.33
874,Purab Ben,6/11/2023,3.64,295,2515.8
875,Misha Kalita,7/12/2023,3.36,450,4584.94
876,Charvi Mahajan,8/29/2022,3.3,458,1092.31
877,Hridaan Chaudry,2/1/2023,4.27,337,1271.43
878,Madhup Mann,3/24/2023,4.86,137,2755.99
879,Samiha Manda,4/30/2023,4.89,353,4752.01
880,Kiara Bera,2/7/2023,4.26,269,3896.45
881,Onkar Saxena,10/30/2022,4.92,149,1672.7
882,Krish Kanda,2/2/2023,4.92,350,4313.94
883,Gatik Dugal,7/28/2023,4.22,397,3015.15
884,Devansh Bajaj,1/16/2023,3.44,457,797.34
885,Mehul Arya,10/27/2022,3.01,290,4383.95
886,Aaryahi Vora,1/18/2023,4.23,280,1965.05
887,Indrans Bajaj,1/2/2023,3.04,497,1833.34
888,Alisha Sant,5/12/2023,3.97,204,1061.44
889,Jivika Buch,4/21/2023,3.49,157,2184.84
890,Indrans Gour,11/3/2022,3.78,209,2508.6
891,Lakshay Karan,8/6/2023,4.66,447,787.51
892,Heer Apte,2/21/2023,4.68,247,1769.05
893,Nayantara Balasubramanian,9/16/2022,3.83,320,4840.13
894,Neelofar Rajan,8/10/2022,4.49,228,4101.18
895,Jivin Hayre,5/24/2023,3.75,176,701.5
896,Lakshay Chandra,2/5/2023,4.98,142,3075.26
897,Neelofar Joshi,11/26/2022,3.88,412,1228.42
898,Elakshi Bhalla,2/16/2023,3.07,273,1501.77
899,Raunak Yogi,3/21/2023,4.34,498,3108.83
900,Samarth Gera,10/27/2022,4.2,103,4648.78
901,Veer Chowdhury,11/25/2022,3.41,293,2668.02
902,Rohan Sami,8/2/2023,3.47,493,1419.26
903,Yakshit Mand,1/11/2023,4.16,148,3566.91
904,Purab Bhatnagar,3/3/2023,3.54,171,2626.45
905,Alia Kalita,10/11/2022,3.69,442,4740.78
906,Aaryahi Bobal,9/7/2022,4.29,425,3713.06
907,Aarav Sahni,2/2/2023,3.42,243,3896.02
908,Badal Gole,2/12/2023,3.91,236,759.39
909,Eva Buch,6/22/2023,4.79,245,3285.85
910,Ehsaan Khalsa,3/17/2023,4.82,70,4693.84
911,Adira Varghese,8/23/2022,4.93,437,2458.28
912,Lakshit Sha,1/7/2023,3.37,499,1417.6
913,Ehsaan Ahluwalia,2/14/2023,4.7,376,1384.16
914,Adah Din,4/28/2023,3.1,363,1298.47
915,Ivana Brar,5/2/2023,3.76,429,2967.86
916,Lavanya Dani,4/8/2023,4.84,172,3481.52
917,Lagan Lad,1/11/2023,3.54,91,2133.45
918,Ishita Rao,9/21/2022,3.99,303,4902.8
919,Aradhya Kakar,12/24/2022,4.67,70,3348.95
920,Arnav Varughese,1/5/2023,4.99,277,4276
921,Hunar Bail,12/17/2022,4.16,122,1251.3
922,Jayesh Koshy,5/28/2023,3.08,388,1524.45
923,Seher Sha,1/14/2023,3.74,89,2810.86
924,Priyansh Ramanathan,8/10/2022,4.46,452,2101.17
925,Samiha Gopal,6/18/2023,3.93,110,3776.26
926,Raunak Gulati,3/23/2023,3.57,403,4570.08
927,Lakshit Srinivasan,10/26/2022,4.63,318,2004.61
928,Eshani Ramaswamy,11/26/2022,4.71,342,2488.06
929,Pihu Lad,6/25/2023,3.39,287,2158.56
930,Taran Zachariah,2/1/2023,4,168,3584.42
931,Sara Kar,8/1/2023,4.3,172,2377.89
932,Ahana  Bansal,5/23/2023,4.14,80,3650.83
933,Purab Sekhon,9/15/2022,4.31,319,569.41
934,Shayak Gulati,5/21/2023,4.67,431,3346.44
935,Biju Baria,12/7/2022,3.36,250,4083.24
936,Rasha Chakrabarti,9/2/2022,4.96,365,1973.93
937,Emir Sami,10/2/2022,4.08,339,4730.62
938,Nitya Vasa,6/6/2023,4.9,72,3875.16
939,Romil Bal,10/24/2022,3.7,363,2365.85
940,Gokul Khanna,3/9/2023,4.41,228,666.5
941,Renee Manne,1/13/2023,4.18,392,3710.25
942,Zaina Acharya,3/29/2023,3.4,75,4492.45
943,Misha Reddy,9/27/2022,3.77,70,900.12
944,Misha Barad,4/1/2023,3.46,416,2069.02
945,Seher Baria,10/8/2022,3.18,453,4900.72
946,Dhanush Mangal,12/16/2022,3.32,223,4642.81
947,Tanya Balasubramanian,2/2/2023,3.31,373,4608.81
948,Anika Bajwa,2/3/2023,4.1,373,2199.97
949,Vardaniya Sethi,1/11/2023,3.87,464,4630.62
950,Anay Bhandari,3/25/2023,3.28,344,3482.42
951,Manjari Mani,10/8/2022,4.52,51,3147.22
952,Zain Yogi,7/8/2023,4.28,367,3656.75
953,Darshit Rajagopal,3/29/2023,3.52,223,3630.65
954,Jivika Dixit,9/25/2022,3.93,92,3842.59
955,Priyansh Date,1/22/2023,4.05,358,2632.29
956,Neelofar Din,12/15/2022,3.32,335,2330.86
957,Zeeshan Chakrabarti,3/15/2023,4.33,286,1543.91
958,Romil Swamy,2/2/2023,4.16,368,825.16
959,Dharmajan Ramaswamy,7/7/2023,3.66,480,1789.76
960,Suhana Mall,3/10/2023,4.36,387,1053.84
961,Anvi Thaker,4/15/2023,4.73,250,4624.97
962,Anya Loyal,5/3/2023,4.46,429,3251.66
963,Nirvaan Ray,5/5/2023,4.91,235,2170.69
964,Samarth Wali,11/6/2022,3.42,443,1404.79
965,Stuvan Karan,1/7/2023,4.02,251,1491.54
966,Bhavin Jhaveri,7/29/2023,4.8,237,4288.75
967,Tushar Aurora,6/9/2023,4.2,50,2476.38
968,Aniruddh Kalita,6/2/2023,4.11,300,4128.16
969,Kashvi Gaba,9/23/2022,3.99,158,1888.55
970,Jayan Sethi,8/3/2023,4.41,483,2259.1
971,Baiju Sahota,4/26/2023,4.06,322,912.04
972,Eva Apte,11/11/2022,3.82,56,684.62
973,Madhup Mander,10/11/2022,3.59,143,3483.9
974,Gatik Kanda,11/27/2022,3.29,362,3661.88
975,Indrajit Lad,1/20/2023,3.47,173,4781.95
976,Eva Kannan,10/13/2022,3.49,253,4337.09
977,Lakshit Konda,10/5/2022,4.19,142,2003.51
978,Devansh Sibal,11/15/2022,4.44,220,2791.53
979,Misha Seshadri,1/17/2023,4.83,119,882.06
980,Saira Ravel,1/16/2023,4.49,370,3352.48
981,Saira Dugal,9/13/2022,3.51,95,3892.98
982,Samarth Swamy,3/10/2023,4.63,316,1017.39
983,Mishti Bera,6/9/2023,3.92,496,1510.82
984,Samaira Amble,5/12/2023,4.79,308,4326.23
985,Zoya Sami,1/1/2023,4,165,4428.89
986,Gokul Salvi,4/28/2023,3.77,99,807.26
987,Saanvi Lal,5/16/2023,3.09,111,1143.95
988,Tushar Chandra,2/7/2023,4.1,327,3458.13
989,Parinaaz Kara,1/26/2023,3.79,125,2570.91
990,Hridaan Loke,2/12/2023,3.61,477,4881.13
991,Taran Kara,10/10/2022,4.82,185,1446.02
992,Badal Ranganathan,8/19/2022,4.56,286,3973.23
993,Samar Agrawal,5/12/2023,4.48,234,1045.51
994,Reyansh Gara,11/15/2022,3.52,382,2888.71
995,Purab Talwar,8/20/2022,3.36,393,2204.16
996,Vedika Tripathi,12/15/2022,4.92,322,4746.85
997,Urvi Sidhu,2/23/2023,4.53,433,1625.15
998,Badal Saxena,4/14/2023,4.79,184,958.54
999,Damini Rau,8/9/2023,3.17,249,1309.52
1000,Romil Karpe,7/14/2023,3.28,184,2793.32
1001,Vihaan Kumar,11/17/2022,3.76,245,4692.56
1002,Oorja Bala,6/9/2023,3.12,268,4205.62
1003,Yuvraj  Singh,11/23/2022,4.24,234,4807.19
1004,Ira Brar,12/3/2022,4.65,481,2774.88
1005,Prisha Devi,5/22/2023,4.42,493,1097.92
1006,Samiha Zachariah,7/15/2023,3.96,351,820.92
1007,Adira Sachdeva,9/12/2022,4.81,366,3087.59
1008,Adira Kara,12/1/2022,4.04,251,1251.18
1009,Tanya Khanna,6/14/2023,4.42,488,971.9
1010,Jayesh Ram,11/20/2022,3.76,485,2673.99
1011,Ranbir Kala,2/26/2023,3.08,240,2899.63
1012,Aayush Talwar,12/29/2022,3.27,173,1885.5
1013,Gatik Wadhwa,12/2/2022,4.57,107,4189.77
1014,Mamooty Baria,7/11/2023,3.13,198,3248.97
1015,Anika Sundaram,2/26/2023,3.4,201,1532.53
1016,Aradhya Sani,6/29/2023,3.6,270,1086
1017,Aaryahi Das,10/25/2022,4.94,478,3729.68
1018,Ivana Kara,1/18/2023,3.76,79,4592.64
1019,Urvi Sandal,11/3/2022,4.59,261,2359.03
1020,Vivaan Kar,12/2/2022,4.37,409,4293.58
1021,Kashvi Dugar,3/30/2023,3.88,118,4895.42
1022,Emir Gandhi,3/18/2023,3.36,292,4471.93
1023,Jayesh Ramanathan,7/4/2023,4.62,288,3943.41
1024,Mehul Vala,1/9/2023,4.72,378,1237.31
1025,Aradhya Kala,6/1/2023,3.88,434,2946.66
1026,Hansh Apte,10/12/2022,3.84,375,4800.87
1027,Rati Rau,8/12/2022,3.79,495,2679.17
1028,Samiha Chander,11/18/2022,4.89,249,2892.87
1029,Tarini Dyal,8/29/2022,3.66,360,4019.24
1030,Saanvi Bahl,10/14/2022,4.22,369,4058.13
1031,Kashvi Chaudhry,2/20/2023,3.03,366,3311.22
1032,Umang Sinha,9/19/2022,3.15,162,3052.16
1033,Ira Warrior,2/15/2023,4.44,448,4643.72
1034,Lakshit Chandran,8/15/2022,3.98,322,4505.2
1035,Renee Ahuja,10/18/2022,3.36,129,4119.43
1036,Amira Saran,6/9/2023,3.11,288,1760.53
1037,Anaya Dayal,6/12/2023,3.39,76,683.62
1038,Priyansh Devi,1/14/2023,4.72,458,2953.51
1039,Hansh Mandal,5/17/2023,4.31,435,3643.2
1040,Dhanush Gandhi,5/13/2023,4.61,146,1015.76
1041,Zara Vora,4/10/2023,4.24,251,1404.01
1042,Advika Setty,1/29/2023,3.53,173,1346
1043,Kimaya Sachdeva,5/21/2023,3.79,441,716.25
1044,Siya Badal,5/14/2023,4.9,116,4230.04
1045,Vidur Srinivasan,11/9/2022,4.23,305,1537.45
1046,Drishya Mahajan,9/4/2022,4.48,410,1230.5
1047,Anvi Raman,9/18/2022,3.92,208,1144.36
1048,Purab Malhotra,4/21/2023,3.98,492,701.27
1049,Adira Anand,7/5/2023,4.72,295,4339.86
1050,Aaina Borra,3/16/2023,4.22,475,2844.43
1051,Indranil Kohli,9/20/2022,4.49,214,1154.96
1052,Renee Guha,9/19/2022,4.03,267,2268.71
1053,Pari Dara,3/26/2023,3.97,357,514.54
1054,Purab Sani,6/12/2023,3.96,459,1024.28
1055,Darshit Samra,6/14/2023,3.29,352,1201.31
1056,Dishani Deep,9/10/2022,4.22,156,1269.12
1057,Eva Barman,10/3/2022,3.07,111,1068.47
1058,Mannat Tandon,10/18/2022,4.44,59,2000.34
1059,Ojas Kalita,1/6/2023,3.04,233,2641.37
1060,Tejas Gour,6/22/2023,3.68,413,514.34
1061,Ivan Warrior,9/22/2022,3.54,122,3975.04
1062,Yasmin Kothari,2/5/2023,4.06,180,3809.02
1063,Vardaniya Kant,8/6/2023,3.23,426,2691.79
1064,Pranay Thaman,3/27/2023,3.94,57,1826.26
