passenger_id,passenger_name,signup_date,total_rides,total_spent,rating
687,Hridaan Soman,8/28/2022,38,653.74,4.97
688,Prisha Lad,4/5/2023,27,1369.47,3.8
689,Anika Raval,8/13/2022,51,273.57,4.86
690,Samiha Ramakrishnan,10/25/2022,87,705.8,3.91
691,Adah Jha,2/1/2023,12,1536.03,4.06
692,Inaaya  Verma,1/6/2023,22,1509.87,4.39
693,Hunar Badami,1/30/2023,44,1096.23,4.5
694,Navya Dugar,1/16/2023,21,1526.83,4.42
695,Khushi Wagle,2/20/2023,16,1028.62,3.22
696,Yashvi Maharaj,12/10/2022,88,1832.27,4.62
697,Jhanvi Malhotra,12/20/2022,55,435.98,3.01
698,Navya Keer,2/16/2023,100,268.79,4.32
699,Priyansh Bains,3/24/2023,60,995.45,4.18
700,Prerak Manne,4/10/2023,35,514.73,3.23
701,Ayesha Manda,6/5/2023,93,122.25,4.54
702,Manjari Bajwa,10/11/2022,86,468.73,4.06
703,Divit Dhawan,9/1/2022,15,1462.88,4.06
704,Anahi Saxena,5/26/2023,30,987.21,3.08
705,Zain Aggarwal,7/7/2023,54,762.82,3.15
706,Samaira Sehgal,4/1/2023,38,1276.42,4.99
707,Amira Bala,1/23/2023,66,1187.03,3.01
708,Lakshay Chanda,9/18/2022,25,1677.69,3.22
709,Parinaaz Lalla,4/22/2023,91,304.19,3.22
710,Anay Sule,1/20/2023,22,1172.57,4.75
711,Hansh Char,8/29/2022,44,579.55,3.91
712,Neelofar Bawa,11/6/2022,78,862.75,4.9
713,Onkar Dave,2/2/2023,93,348.44,4.16
714,Pari Bhandari,9/20/2022,55,833.75,4.45
715,Kiara Wagle,9/16/2022,50,959.72,4.41
716,Alisha Reddy,6/23/2023,86,939.69,4.26
717,Ehsaan Madan,3/5/2023,99,838.61,3.87
718,Faiyaz Savant,11/5/2022,13,142.68,4.4
719,Jivin Mandal,3/31/2023,56,319.77,4.83
720,Jivika Varghese,3/25/2023,83,481.79,4.35
721,Ranbir Sibal,11/17/2022,57,1033.38,3.9
722,Diya Deshpande,10/15/2022,70,1230.88,3.43
723,Yuvaan Zacharia,1/14/2023,79,350.25,4.25
724,Dishani Reddy,12/1/2022,81,196.55,4.89
725,Aaina Vyas,11/13/2022,39,1647.49,3.04
726,Fateh Mann,4/10/2023,56,464.65,3.48
727,Ehsaan Roy,12/22/2022,77,1778.89,3.71
728,Indrans Choudhury,12/21/2022,80,1240.25,3.99
729,Aarav Rajan,7/9/2023,83,246.99,4.74
730,Bhavin Roy,5/5/2023,61,1334.1,3.44
731,Mahika Walla,11/29/2022,65,848.06,4.86
732,Lagan Som,1/24/2023,42,1309.91,4.55
733,Vaibhav Magar,2/8/2023,71,1541.26,4.15
734,Aniruddh Korpal,10/8/2022,97,772.61,4.53
735,Saira Din,5/13/2023,90,798.32,3.8
736,Kabir Sinha,2/3/2023,13,1242.98,3.52
737,Anay Grewal,9/27/2022,27,115.97,3.13
738,Shanaya Chana,7/4/2023,73,333.98,4.33
739,Tanya Lad,5/1/2023,76,1387.77,3.2
740,Ahana  Wadhwa,9/12/2022,43,826.85,4.16
741,Aaina Aggarwal,4/8/2023,13,617.18,3.06
742,Pranay Garg,5/13/2023,91,1807.45,3.32
743,Shray De,7/2/2023,87,997.43,3.87
744,Shanaya Ahluwalia,9/19/2022,20,642.38,4.19
745,Jayesh Trivedi,12/2/2022,31,1099.39,4.94
746,Jivika Biswas,9/14/2022,27,1095.82,3.7
747,Myra Sura,7/7/2023,53,1390.87,3.46
748,Pihu Gola,6/7/2023,27,984.06,3.17
749,Oorja Bandi,5/7/2023,84,198.54,3.91
750,Vidur Saxena,12/9/2022,71,1905.6,3.13
751,Shamik Deo,12/3/2022,88,1830.79,4.83
752,Keya Dutt,5/22/2023,49,841.32,4.62
753,Anaya Bhardwaj,1/1/2023,10,1941.36,4.86
754,Shlok Balay,1/31/2023,27,323.13,3.02
755,Kiaan Jayaraman,10/21/2022,14,956.94,4.94
756,Heer Zachariah,5/16/2023,23,410.6,4.03
757,Kanav Gera,7/2/2023,14,1487.84,4.37
758,Lakshit Apte,1/23/2023,72,1671.86,3.67
759,Dhruv Swaminathan,3/31/2023,36,1573.41,4.92
760,Ranbir Contractor,9/12/2022,73,561.88,3.95
761,Mahika Madan,4/11/2023,23,167.89,4.77
762,Anahi Sibal,11/5/2022,17,1744.37,4.85
763,Lagan Sabharwal,3/3/2023,74,685.78,4.1
764,Jivin Sachdeva,9/21/2022,27,626.54,3.68
765,Shaan Gade,3/20/2023,89,1695.73,3.59
766,Bhavin Jaggi,5/26/2023,53,212.2,4.86
767,Parinaaz Salvi,12/5/2022,18,1744.64,3.12
768,Anya Kala,2/3/2023,24,281.61,3.01
769,Myra Dass,11/2/2022,24,133.88,4.09
770,Navya Goswami,3/20/2023,49,529.63,3.28
771,Sana Mannan,6/13/2023,39,487.92,4.32
772,Jiya Krishna,5/28/2023,87,1614.44,4.39
773,Jayesh Bhargava,10/15/2022,31,693.4,3.74
774,Elakshi Loyal,1/1/2023,14,385.24,3.91
775,Zaina Deo,4/6/2023,69,190.8,4.85
776,Khushi Warrior,12/2/2022,87,915.82,3.96
777,Dishani Sawhney,11/26/2022,44,1701.38,4.76
778,Aarav Jaggi,10/5/2022,34,807.37,3.83
779,Madhup Vaidya,2/28/2023,30,133.31,4.32
780,Myra Mander,1/17/2023,63,799.23,3.51
781,Ritvik Dhar,7/6/2023,71,1075.04,4.67
782,Pihu Sami,11/11/2022,89,1221,4.79
783,Yuvraj  Arya,2/19/2023,89,589.72,3.09
784,Anahita Sankaran,5/8/2023,66,850.57,4.49
785,Jivin Seth,6/10/2023,71,423.23,4.91
786,Adira Krishnamurthy,10/30/2022,75,348.81,4.23
787,Prisha Bera,11/18/2022,69,580.38,4.19
788,Hiran Chauhan,10/3/2022,41,556.18,3.53
789,Mehul Bakshi,11/17/2022,78,594.05,4.15
790,Jhanvi Dugar,4/14/2023,81,440.25,3.61
791,Nakul Saraf,5/18/2023,40,1662.92,4.95
792,Mamooty Handa,12/28/2022,95,1347.89,3.04
793,Yashvi Ray,10/25/2022,52,1803.02,3.77
794,Yuvaan Setty,6/28/2023,19,1405.34,3.39
795,Devansh Chowdhury,8/31/2022,28,1496.09,4.32
796,Arhaan Bains,4/9/2023,34,1702.43,3.11
797,Kiara Basu,7/1/2023,99,1447.77,4.18
798,Keya Tak,3/25/2023,61,250.09,4.49
799,Aarush Taneja,12/31/2022,69,300.08,3.51
800,Dhruv Khare,1/1/2023,62,1358.5,4.97
801,Tanya Goswami,3/21/2023,51,1330.28,4.91
802,Aarush Ghosh,6/28/2023,31,1919.56,4.35
803,Tiya Saha,8/28/2022,75,840.04,4.79
804,Nehmat Bains,4/27/2023,64,988.73,3.02
805,Aarna Contractor,6/16/2023,89,573.07,3.33
806,Farhan Mane,4/23/2023,74,1795.58,4.79
807,Elakshi Chand,2/20/2023,71,1808.25,4.92
808,Rati Bava,5/5/2023,86,504.56,3.8
809,Ira Chand,1/4/2023,34,908.13,4.08
810,Ivan Badal,4/7/2023,71,304.39,4.24
811,Aniruddh Raval,4/19/2023,69,1681.04,3.4
812,Zeeshan Bhakta,5/2/2023,44,186.21,3.83
813,Ryan Aggarwal,12/4/2022,100,1343.92,4.95
814,Arnav Sami,5/12/2023,18,343.57,3.24
815,Samarth Gole,3/22/2023,62,1873.35,4.69
816,Riya Sarma,1/22/2023,12,656.03,3.51
817,Pranay Chakraborty,4/20/2023,37,1272.22,3.2
818,Dharmajan Sur,6/15/2023,23,1518.69,3.16
819,Nitya Bera,5/16/2023,45,689.18,4.35
820,Nitya Karpe,11/9/2022,76,1894.58,3.77
821,Zaina Soni,7/10/2023,95,1925.31,4.97
822,Vihaan Master,1/10/2023,89,1651.96,3.82
823,Neysa Uppal,5/20/2023,88,1781.98,4.75
824,Zoya Rattan,9/17/2022,96,1697.23,3.98
825,Kimaya Dass,11/21/2022,47,740.06,3.9
826,Adira Wali,1/2/2023,76,197.39,3.96
827,Mamooty Bedi,2/12/2023,24,1961.47,3.71
828,Riya Wason,6/8/2023,15,1767.48,4.92
829,Onkar Saxena,5/23/2023,83,1809.34,4.65
830,Pranay Bhattacharyya,3/5/2023,11,1348.34,3.13
831,Anahi Sane,9/21/2022,68,408.4,4.08
832,Saanvi Chand,8/23/2022,87,1259.68,3.21
833,Indranil Sani,12/25/2022,18,1365.71,4.98
834,Jivika Iyengar,9/18/2022,16,279.15,4.59
835,Shray Randhawa,12/30/2022,87,122.79,3.3
836,Vivaan Dube,9/9/2022,95,433.9,4.99
837,Advik Gour,2/14/2023,56,1916.42,3.27
838,Shaan Jani,5/31/2023,63,976.72,4.81
839,Hiran Bhavsar,4/29/2023,29,1998.81,3.68
840,Vihaan Chahal,4/19/2023,100,787.33,3.76
841,Armaan Kala,1/27/2023,83,1296.62,3.11
842,Jhanvi Sankaran,10/14/2022,71,1944.82,4.24
843,Sara Dutt,3/26/2023,82,1821.99,4.57
844,Alia Subramanian,11/26/2022,34,855.37,3.19
845,Prisha Grewal,4/8/2023,99,1859.38,4.48
846,Rati Upadhyay,9/9/2022,31,258.97,3.01
847,Ishaan Som,1/28/2023,15,591.56,3.97
848,Diya Doshi,6/22/2023,98,1947.89,4.8
849,Kavya Bora,5/10/2023,44,749.01,4.33
850,Kartik Sarin,12/3/2022,98,216.41,4.81
851,Arhaan Trivedi,2/10/2023,16,803.69,3.99
852,Nirvaan Das,1/22/2023,37,473.15,4.18
853,Elakshi Bhattacharyya,10/18/2022,91,505.85,3.05
854,Madhup Chad,11/6/2022,93,1459.18,3.3
855,Bhamini Mann,11/15/2022,55,396.28,4.39
856,Umang Babu,5/15/2023,41,938.58,3.33
857,Stuvan Koshy,4/9/2023,96,1896.34,3.22
858,Diya Jhaveri,12/25/2022,59,429.9,4.5
859,Arnav Lala,1/7/2023,49,1120.44,4.35
860,Diya Wason,6/18/2023,43,617.6,4.86
861,Raghav Bhardwaj,1/27/2023,71,1078.98,3.7
862,Saanvi Bhavsar,10/6/2022,21,1301.04,3.33
863,Farhan Dayal,12/4/2022,33,1619.37,4.37
864,Armaan Hayer,8/27/2022,49,1855.08,3.11
865,Anvi Singhal,6/24/2023,73,1068.56,3.84
866,Neysa Boase,12/29/2022,84,120.99,4.4
867,Adah Sagar,5/12/2023,48,1048.45,4.28
868,Lakshit Rao,2/9/2023,12,264.52,4.58
869,Purab Bali,1/25/2023,82,1511.36,4.83
870,Onkar Amble,10/19/2022,83,1920.11,4.42
871,Chirag Krish,2/19/2023,90,1881.36,4.63
872,Pranay Dyal,9/20/2022,69,241.16,3.87
873,Mahika Kapadia,3/24/2023,11,1744.51,4.05
874,Mishti Maharaj,11/8/2022,71,979.1,4.98
875,Himmat Bhardwaj,11/16/2022,88,1189.19,3.81
876,Ranbir Talwar,4/2/2023,52,347.41,4.56
877,Mamooty Keer,4/18/2023,42,1263.19,3.11
878,Umang Lalla,12/22/2022,11,119.48,4.57
879,Anika Arya,12/17/2022,82,855.06,3.96
880,Alisha Aggarwal,10/28/2022,62,357.72,4.35
881,Adira Soman,2/4/2023,21,527.56,4.68
882,Tarini Chauhan,5/24/2023,51,838.05,4.51
883,Anaya Sridhar,6/8/2023,68,272.79,3.18
884,Emir Hegde,12/21/2022,73,647.7,4.22
885,Tiya Keer,10/19/2022,22,1618.31,4.62
886,Armaan Lala,11/27/2022,44,614.28,4.35
887,Himmat Anne,4/29/2023,22,136.05,4.19
888,Manikya Acharya,6/8/2023,85,1308.33,4.38
889,Aarav Koshy,11/20/2022,49,1993.31,3.71
890,Dhanush Sheth,5/24/2023,44,1278.06,4.51
891,Onkar Sabharwal,12/19/2022,33,496.67,3.2
892,Hrishita Bhagat,4/23/2023,85,1437.8,3.42
893,Mannat Bajwa,10/9/2022,84,1661.51,3.15
894,Madhup Bava,4/13/2023,58,1845.78,4.83
895,Miraya Sundaram,5/30/2023,36,1288.25,3.64
896,Abram Rau,11/17/2022,36,796.67,3.71
897,Ahana  Sagar,5/5/2023,37,1895.25,3.92
898,Vardaniya Kapoor,4/5/2023,35,1279.96,3.85
899,Vivaan Kashyap,12/17/2022,21,1451.62,4.02
900,Hrishita Majumdar,11/9/2022,53,256.66,3.9
901,Inaaya  Anand,6/17/2023,92,195.41,3.42
902,Tushar Khare,2/27/2023,33,1025.49,4.83
903,Mamooty Kota,11/2/2022,60,833.35,4.17
904,Kavya Sodhi,1/2/2023,63,1971.97,4.11
905,Samar Loyal,10/3/2022,11,1508.79,4.64
906,Trisha Kuruvilla,3/14/2023,94,137.35,3.94
907,Myra Kala,4/7/2023,23,194.76,4.11
908,Chirag Sangha,6/2/2023,94,806.7,4.35
909,Yakshit Solanki,6/15/2023,90,1504.11,3.04
910,Aarna Aggarwal,2/9/2023,28,272.23,3.77
911,Abram Bhatt,4/29/2023,100,1062.51,4.51
912,Saira Saraf,12/9/2022,19,341.24,4.06
913,Kanav Salvi,1/24/2023,23,958.05,4.39
914,Pihu Balay,12/31/2022,61,983.9,4.76
915,Kiaan Sachar,1/10/2023,39,1863.51,4.37
916,Pranay Hayer,2/21/2023,59,166.62,4.45
917,Indrans Sarraf,4/13/2023,93,1848.6,4.34
918,Hazel Char,10/7/2022,87,1507.3,4.49
919,Aniruddh Deol,1/9/2023,37,254.93,4.33
920,Manikya Majumdar,1/13/2023,71,638.23,3.89
921,Neysa Karpe,1/15/2023,20,1252.57,4.86
922,Raunak Bhavsar,9/28/2022,32,1875.03,4.08
923,Madhup Divan,2/1/2023,96,1194.74,3.66
924,Hiran Gupta,11/16/2022,61,1553.25,3.59
925,Inaaya  Jain,1/26/2023,28,1364.58,4.03
926,Armaan Khalsa,2/7/2023,93,158.79,3.34
927,Onkar Kant,10/14/2022,52,1599.86,3.6
928,Raghav Shetty,2/17/2023,16,1299.03,4.74
929,Tarini Rajagopal,3/23/2023,30,161.79,4.73
930,Devansh Wagle,1/26/2023,50,747.68,5
931,Taran Kar,3/24/2023,83,1537.27,3.95
932,Mohanlal Bali,4/17/2023,45,318.66,3
933,Lakshay Kala,1/21/2023,67,312.84,3.23
934,Shray Khare,9/24/2022,56,783.49,4.4
935,Anahi Bhatt,9/17/2022,12,633.87,4.72
936,Amani Rattan,1/1/2023,88,1105.14,4.33
937,Adira Kothari,11/23/2022,10,951.6,4.83
938,Dhanush Dugal,4/5/2023,69,747.63,4.33
939,Vivaan Tara,6/28/2023,48,1319.34,3.93
940,Ira Din,11/18/2022,64,1431.55,4
941,Ayesha Apte,4/19/2023,83,1308.87,3.37
942,Alisha Keer,6/2/2023,47,1032.96,4.58
943,Jayan Bala,7/11/2023,64,1173.37,4.17
944,Vaibhav Goel,6/5/2023,59,208.51,4.66
945,Saira Dua,9/6/2022,52,1440.06,4.19
946,Ranbir Kumer,4/8/2023,33,1430.04,3.55
947,Ojas Dugal,7/4/2023,20,900.03,3.88
948,Manjari Master,12/17/2022,74,1383.06,3.5
949,Kiara Bobal,4/23/2023,99,1109.8,3.63
950,Zaina Bassi,8/11/2022,15,726.07,3.6
951,Misha Bhat,11/10/2022,23,498.85,3.62
952,Ehsaan Dixit,2/2/2023,38,1601.8,4.98
953,Anahi Kashyap,4/15/2023,88,730.57,3.92
954,Mehul Cheema,5/24/2023,88,859.11,4.87
955,Mamooty Sarna,12/16/2022,20,1944.61,3.88
956,Baiju Halder,12/21/2022,12,1984.31,3.9
957,Emir Badami,5/31/2023,85,1616.14,3.15
958,Nakul Saini,5/3/2023,15,704.16,4.69
959,Charvi Yogi,2/24/2023,39,1539.04,4.7
960,Adah Batta,12/12/2022,52,552.12,4.28
961,Gokul Halder,12/25/2022,54,1936.52,3.99
962,Yashvi Sami,1/18/2023,56,1494.72,4.33
963,Misha Bava,11/12/2022,24,1122.87,4.02
964,Shalv Chahal,4/4/2023,59,1494.44,4.33
965,Suhana Saran,6/3/2023,23,218.73,3.39
966,Tejas Ramesh,2/20/2023,68,1316.58,3.66
967,Devansh Sachdeva,9/24/2022,87,729.2,3.35
968,Renee Ben,6/29/2023,36,353.82,3.07
969,Kavya Chahal,6/12/2023,81,659.18,3.94
970,Advika Jaggi,6/26/2023,96,964.19,3.1
971,Jayan Sengupta,3/5/2023,56,1850.93,3.35
972,Nitya Dara,2/15/2023,18,1918.12,3.02
973,Baiju Raju,10/18/2022,62,1275.88,3.86
974,Piya Raja,8/29/2022,83,843.71,4.55
975,Badal Samra,3/26/2023,55,416.87,3.01
976,Kashvi Chhabra,9/1/2022,14,207.18,4.41
977,Yashvi Edwin,5/31/2023,84,1358.63,4.26
978,Hiran Keer,9/6/2022,21,1293.49,4.28
979,Yuvraj  Sane,8/12/2022,45,893.14,4.1
980,Nayantara De,2/21/2023,12,348.7,3.67
981,Indrajit Kapur,4/30/2023,21,485.68,3.98
982,Nirvaan Karan,6/18/2023,17,1560.63,4.36
983,Dhanush Balan,1/21/2023,50,277.76,4.55
984,Lavanya Bhalla,12/9/2022,57,216.69,3.48
985,Madhav Acharya,10/23/2022,68,1671.87,3.91
986,Mahika Saraf,5/23/2023,43,1619.58,3.65
987,Baiju Bajwa,4/15/2023,61,789.51,4.42
988,Lavanya Garde,2/6/2023,31,1768.21,3.39
989,Sahil Sridhar,12/6/2022,83,1643.47,4.74
990,Adah Dora,9/12/2022,39,1008.37,5
991,Dhruv Dara,8/29/2022,89,160.25,4.77
992,Gokul Basak,1/26/2023,74,1542.73,4
993,Hridaan Mahal,2/13/2023,88,1401.35,3.63
994,Jivin Kar,1/25/2023,48,264.67,3.07
995,Vidur Kota,5/8/2023,18,1729.07,4.35
996,Gatik Hayre,11/9/2022,88,1003.79,4.54
997,Dharmajan Sood,3/26/2023,80,258.73,4.65
998,Myra Kade,6/3/2023,77,388.65,4.15
999,Nitara Sood,1/8/2023,50,1457.19,3.71
1000,Indranil Wali,5/11/2023,94,1204.87,4.2
1001,Dishani Subramaniam,2/6/2023,42,966.93,3.81
1002,Tarini Saraf,3/15/2023,93,1447.04,4.02
1003,Stuvan Tata,9/4/2022,87,955.92,4.43
1004,Zeeshan Barad,2/22/2023,29,1048.97,4.9
1005,Indranil Kulkarni,4/25/2023,18,132.11,3.36
1006,Akarsh Deol,2/1/2023,54,635.01,3.44
1007,Nehmat Basak,12/11/2022,45,1087.76,3.37
1008,Piya Sant,5/20/2023,43,855.92,4.22
1009,Arnav Choudhary,2/8/2023,59,1768.38,3.74
1010,Jiya Sabharwal,11/24/2022,88,1996.35,3.83
1011,Aarna Sampath,10/31/2022,90,1175.5,3.34
1012,Adah Devan,2/12/2023,65,937.24,4.2
1013,Tushar Mannan,11/10/2022,45,255.4,4.35
1014,Anay Lall,9/8/2022,20,1809.27,3.08
1015,Himmat Chowdhury,6/4/2023,67,935.48,4.33
1016,Umang Deo,10/18/2022,51,225.81,3.55
1017,Mannat Deep,4/22/2023,31,1629.44,4.67
1018,Dharmajan Mallick,3/18/2023,50,1488.34,3.28
1019,Rohan Acharya,1/7/2023,31,1947.33,4.62
1020,Kiara Tank,9/12/2022,30,1547.03,3.51
1021,Vedika Dhingra,5/13/2023,91,251.11,4.38
1022,Zeeshan Bose,12/23/2022,83,1141.29,4.61
1023,Baiju Ahuja,3/8/2023,47,1600.83,4.17
1024,Samarth Master,9/20/2022,30,1809.2,3.47
1025,Krish Dalal,10/28/2022,87,1710.09,4.7
1026,Hazel Vala,9/9/2022,75,1485.61,3.23
1027,Lakshay Chhabra,2/20/2023,34,1099.57,3.94
1028,Hunar Wable,2/12/2023,27,101.04,3.41
1029,Tarini Mangal,10/27/2022,41,1501.5,3.69
1030,Gokul Chad,1/10/2023,85,1617.59,4.61
1031,Dishani Hegde,12/10/2022,87,1874.11,4.91
1032,Mannat Venkatesh,4/23/2023,62,1820.02,4.52
1033,Charvi Swamy,11/25/2022,75,1350.46,4.7
1034,Manikya Dugar,5/24/2023,29,101.88,4.78
1035,Armaan Golla,5/5/2023,32,938.86,4.66
1036,Yashvi Goel,6/20/2023,13,805.29,3.81
1037,Prerak Iyer,1/31/2023,87,372.13,4.76
1038,Hridaan Ganesan,1/31/2023,100,1336.41,3.68
1039,Vivaan Yohannan,4/14/2023,60,1879,4.67
1040,Kavya Setty,12/20/2022,44,613.13,3.02
1041,Aniruddh Sibal,4/6/2023,70,170.06,4.14
1042,Manjari Bakshi,2/19/2023,10,729.32,3.38
1043,Rania Kothari,12/8/2022,59,1254.33,4.78
1044,Ryan Devan,2/13/2023,26,1241.19,4.02
1045,Trisha Date,11/9/2022,88,465.74,3.52
1046,Jivika Wali,6/2/2023,70,729.73,3.61
1047,Kabir Dixit,7/8/2023,75,299.43,3.23
1048,Mehul Goyal,2/18/2023,46,735.14,4.2
1049,Aarush Kumar,5/7/2023,44,1684.11,3.06
1050,Yasmin Chand,9/2/2022,11,744.33,3.76
1051,Saira Ben,10/26/2022,20,937.47,3.84
1052,Saksham Kannan,4/2/2023,62,1111.65,3.74
1053,Aradhya Chada,2/2/2023,29,269.45,3.39
1054,Raunak Chad,1/14/2023,100,245.12,3.86
1055,Badal Dua,1/22/2023,16,158.86,3.03
1056,Shray Gaba,3/4/2023,87,321.36,3.35
1057,Tanya Hayer,2/11/2023,20,1108.96,3.63
1058,Raghav Raja,8/18/2022,41,125.37,3.98
1059,Dhanush Lad,1/14/2023,52,660.75,3.47
1060,Himmat Dayal,1/29/2023,78,252.85,4.38
1061,Ritvik Zachariah,1/15/2023,90,683.37,4.1
1062,Hiran Bajaj,3/7/2023,36,395.48,4.84
1063,Azad Chand,6/19/2023,71,1526.29,3.82
1064,Yuvraj  Brar,9/6/2022,11,1720.25,3.7
1065,Tejas Aurora,3/13/2023,59,1553.98,3.86
1066,Myra Venkataraman,11/16/2022,28,290.38,4.4
1067,Shalv Bal,1/13/2023,70,986.73,3.93
1068,Akarsh Ratti,5/30/2023,52,1359.69,3.15
1069,Kavya Lal,3/22/2023,36,1371.67,4.17
1070,Shlok Subramanian,5/30/2023,57,1162.58,3.22
1071,Jayan Sabharwal,11/11/2022,46,1000.81,3.61
1072,Aarav Mani,6/25/2023,19,1070.83,3.85
1073,Vihaan Ramakrishnan,1/23/2023,48,134.02,3.92
1074,Lakshay Shroff,1/8/2023,90,787.25,4.83
1075,Saira Sahni,7/2/2023,64,777.85,4.03
1076,Pihu Randhawa,6/8/2023,20,1901.1,3.04
1077,Sara Behl,12/18/2022,52,676.06,3.73
1078,Samarth Borra,1/5/2023,41,341.17,3.74
1079,Anvi Wali,8/14/2022,25,1892.46,4.29
1080,Samaira Sengupta,5/17/2023,56,1050.33,4.95
1081,Himmat Hegde,5/25/2023,37,183.7,4.04
1082,Kavya Tak,10/23/2022,40,995.43,4.45
1083,Adah Sarma,1/18/2023,70,536.09,3.39
1084,Parinaaz Savant,11/22/2022,86,788.2,3.98
1085,Krish Gola,1/7/2023,64,1593.57,3.9
1086,Tarini Chaudhuri,3/8/2023,50,1700.19,3.56
1087,Lavanya Dugal,10/26/2022,27,1277.8,3.57
1088,Anvi Batta,1/27/2023,80,545.17,4.02
1089,Jayesh Rao,11/26/2022,83,1674.62,4.94
1090,Seher Sur,1/11/2023,17,609.83,4.63
1091,Elakshi Kar,10/30/2022,56,692.62,4.43
1092,Raunak Srivastava,2/6/2023,28,1175.19,4.18
1093,Elakshi Bobal,7/10/2023,29,590.13,3.14
1094,Ehsaan Dugar,11/26/2022,56,1263.17,3.59
1095,Akarsh Ramanathan,9/13/2022,29,1986.32,3.59
1096,Hunar Ahluwalia,6/18/2023,61,1007.41,3.94
1097,Vanya Srivastava,1/26/2023,61,1389.53,4.16
1098,Urvi Desai,2/23/2023,51,760.3,3.53
1099,Aarush Baria,10/2/2022,84,1605.23,4.88
1100,Miraan Sule,1/23/2023,18,775.6,4.39
1101,Kiara Agrawal,11/10/2022,43,804.58,4.16
1102,Mehul Chakraborty,1/20/2023,52,970.42,4.6
1103,Anya Guha,6/9/2023,21,1845.98,4.68
1104,Divit Sankaran,11/29/2022,30,758.36,4.05
1105,Kartik Sem,5/23/2023,91,264.59,4.36
1106,Shayak Bawa,12/4/2022,83,183.84,3.98
1107,Navya Shetty,4/15/2023,18,1968.99,4.19
1108,Shlok Bora,11/8/2022,57,541.42,3.72
1109,Aarav Ramakrishnan,10/24/2022,24,659.45,4.92
1110,Nirvaan Sama,1/15/2023,90,846.54,3.59
1111,Nirvaan Datta,2/1/2023,46,1865.38,4.37
1112,Zoya Shankar,6/27/2023,75,565.4,4.19
1113,Indranil Ahluwalia,4/8/2023,63,1392.18,3.98
1114,Aaryahi Deep,7/9/2023,89,345.8,4.07
1115,Anahi Andra,2/14/2023,51,1853.89,4.16
1116,Dhruv Gupta,10/31/2022,94,1154.19,3.91
1117,Saksham Devan,3/4/2023,54,1218.96,3.47
1118,Kabir Sundaram,1/20/2023,40,937.86,3.34
1119,Ivan Mand,5/28/2023,10,1283.36,4.1
1120,Vedika Sarraf,12/5/2022,74,1818.05,3.7
1121,Manikya Bansal,1/13/2023,62,344.59,3.4
1122,Raunak Chawla,4/11/2023,99,151.2,4.7
1123,Anvi Solanki,2/1/2023,20,1873.19,4.07
1124,Shaan Dhar,12/17/2022,88,498.55,3.93
1125,Jayant Solanki,1/19/2023,75,1466.67,4.38
1126,Abram Chanda,4/23/2023,65,780.91,3.08
1127,Vivaan Bajwa,5/6/2023,16,1061.14,4.85
1128,Kavya Saha,12/24/2022,16,133.33,4.56
1129,Kartik Luthra,1/21/2023,74,1816.74,3.21
1130,Rania Aggarwal,4/13/2023,58,1416.42,4.31
1131,Sara Wali,6/26/2023,59,1527.9,3.47
1132,Vardaniya Bandi,8/18/2022,55,805.91,4.59
1133,Alisha Wason,3/18/2023,88,318.32,3.85
1134,Nirvi Dutt,12/17/2022,57,425.87,4.3
1135,Saira Krishna,6/25/2023,89,1048.54,4.05
1136,Manjari Subramanian,12/8/2022,86,1428.69,4.25
1137,Tejas Kala,12/20/2022,31,1244.54,3.52
1138,Aarav Sunder,10/13/2022,90,1560.63,3.92
1139,Divij Dugal,5/15/2023,28,1089.02,3.81
1140,Nirvaan Kapadia,12/29/2022,36,832.76,4.97
1141,Divyansh Chand,12/20/2022,74,822.21,4.25
1142,Aarush Sahni,10/16/2022,45,1177.13,3.06
1143,Heer Dara,12/17/2022,92,1565.52,3.66
1144,Vritika Dugar,7/4/2023,52,889.01,3.34
1145,Tiya Kalita,3/4/2023,44,1123.54,5
1146,Faiyaz Mangal,10/10/2022,45,744.25,3.6
1147,Yashvi Chanda,5/4/2023,16,687.01,3.66
1148,Mannat Dugal,7/8/2023,62,948.52,3.44
1149,Samar Kale,10/2/2022,84,427.34,4.4
1150,Piya Vora,4/28/2023,42,502.45,4.44
1151,Indrajit Rajagopalan,4/23/2023,96,423.22,4.11
1152,Samaira Buch,11/22/2022,30,1462.18,3.91
1153,Samar Bawa,5/5/2023,58,227.89,4.71
1154,Seher Jani,7/3/2023,41,456.77,3.89
1155,Adah Sha,11/28/2022,24,1219.76,3.2
1156,Mehul Doctor,11/20/2022,47,1662.78,3.37
1157,Ira Sunder,11/22/2022,54,1182.75,4.61
1158,Zara Krishnamurthy,6/10/2023,50,1980.98,4.81
1159,Sana Deol,12/1/2022,71,661.54,4.2
1160,Ehsaan Baria,8/22/2022,87,1734.97,4.18
1161,Hiran Gaba,3/28/2023,72,1271.38,4.57
1162,Pari Chaudhary,3/10/2023,29,697.85,4.96
1163,Samarth Majumdar,11/18/2022,87,1120.56,4.35
1164,Taimur Behl,12/29/2022,49,1483.04,3.71
1165,Uthkarsh Loyal,10/9/2022,85,730.37,4.62
1166,Jivika Talwar,7/6/2023,22,516.81,3.6
1167,Saanvi Ganesan,4/30/2023,62,530.44,4.42
1168,Navya Kibe,4/19/2023,20,1235.42,3.22
1169,Lakshit Sastry,6/13/2023,49,1381.58,3.22
